issue_date,target_report_date,update_id,checkpoint_id,iz_code,component,feature_name,shapley_value,predicted_rate,reconstructed_prediction,additivity_error,alpha_geo,alpha_transport,alpha_mobility,explanation_scope
2023-02-25,2023-03-04,U10,U10,S02001604,location,location,-3.555449267796121,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,location_interaction,location_x_income_deprivation,4.279933198293039,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,location_interaction,location_x_employment_deprivation,-0.5679551124572662,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,location_interaction,location_x_higher_education,0.2012180010477774,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,location_interaction,location_x_overcrowding,0.9665615717569994,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,location_interaction,location_x_crime,-0.3554790496826142,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,location_interaction,location_x_public_transport_time_to_gp,1.1032066027323422,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,baseline,baseline,42.092848598975,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,main,income_deprivation,6.44732140586492,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,main,employment_deprivation,-1.81084029788064,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,main,higher_education,0.2963368007114889,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,main,overcrowding,0.076036952790756,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,main,crime,2.282474572317948,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,main,public_transport_time_to_gp,0.3867373057774131,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,location,location,-1.879701410021109,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,location_interaction,location_x_income_deprivation,2.97450280870708,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,location_interaction,location_x_employment_deprivation,-1.3228736650375958,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,location_interaction,location_x_higher_education,0.7219488688877763,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,location_interaction,location_x_overcrowding,1.0496175675165134,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,location_interaction,location_x_crime,-1.1856835774013026,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001605,location_interaction,location_x_public_transport_time_to_gp,0.4924563317071816,50.62118226291543,50.62118226291543,7.105427357601002e-15,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,baseline,baseline,45.94516596944325,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,main,income_deprivation,-0.5794796898251526,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,main,employment_deprivation,-0.1699897084917346,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,main,higher_education,-0.92355222247896,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,main,overcrowding,0.1196723983401353,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,main,crime,-0.0721745127723329,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,main,public_transport_time_to_gp,1.3264588719322623,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,location,location,-3.88863708405269,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,location_interaction,location_x_income_deprivation,-0.2353867122105135,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
